[2022-11-29 15:38:14 Info] Script args: Namespace(dataset='ds_permuted_mnist', nn_arch='mnist_compare', logname='testingbgd', results_dir='res', seed=677582096, num_workers=8, num_epochs=6, batch_size=1, pruning_percents=[], train_mc_iters=10, std_init=0.06, mean_eta=1, permanent_prune_on_epoch=-1, permanent_prune_on_epoch_percent=90, test_freq=1, contpermuted_beta=3, optimizer='bgd', optimizer_params='{}', inference_mc=True, inference_map=False, inference_committee=False, inference_aggsoftmax=False, inference_initstd=False, committee_size=0, test_mc_iters=10, init_params=['{"bias_type":', '"xavier",', '"conv_type":', '"xavier",', '"bn_init":', '"01"}'], desc=['BGD', 'on', 'permuted', 'mnist'], bw_to_rgb=False, permuted_offset=False, labels_trick=False, num_of_permutations=5, iterations_per_virtual_epc=468, separate_labels_space=False, permute_seed=123456)
[2022-11-29 15:38:14 Info] Computer name: DESKTOP-G99104T with pytorch version: 1.13.0+cu116
[2022-11-29 15:38:15 Info] Transformed model to CUDA
[2022-11-29 15:38:15 Info] Initialized 0 Conv2d layers using nn.init.xavier_normal_
[2022-11-29 15:38:16 Info] Initialized 2 linear layers using xavier
[2022-11-29 15:38:16 Info] Initialized 0 bias conv2d layers using nn.init.xavier.noraml_
[2022-11-29 15:38:16 Info] Initialized 2 bias linear layers using xavier
[2022-11-29 15:38:16 Info] Initialized 0 BN layers using weight=1 and bias=0
[2022-11-29 15:38:16 Info] BGD params: {'mean_eta': 1, 'std_init': 0.06, 'mc_iters': 10}
[2022-11-29 15:38:16 Info] Inference method: {'test_mc'}
[2022-11-29 15:38:16 Info] Number of parameters in the model is 407,050
[2022-11-29 15:38:16 Info] Criterion parameters: type=<class 'torch.nn.modules.loss.CrossEntropyLoss'>
[2022-11-29 15:38:16 Info] Running training from epoch 1 to epoch 6
[2022-11-29 15:39:51 Info] Epoch 1, train set, Iter 3300 current average loss 1.1085866553308585 current average acc 0.0%
[2022-11-29 15:39:54 Info] Epoch 1, train set, Iter 3400 current average loss 1.095101858848408 current average acc 0.0%
[2022-11-29 15:39:57 Info] Epoch 1, train set, Iter 3500 current average loss 1.0810369069633234 current average acc 0.0%
[2022-11-29 15:39:59 Info] Epoch 1, train set, Iter 3600 current average loss 1.0680586364672497 current average acc 0.0%
[2022-11-29 15:40:02 Info] Epoch 1, train set, Iter 3700 current average loss 1.0527789166232415 current average acc 0.0%
[2022-11-29 15:40:05 Info] Epoch 1, train set, Iter 3800 current average loss 1.0399865952858716 current average acc 0.0%
[2022-11-29 15:40:07 Info] Epoch 1, train set, Iter 3900 current average loss 1.0314859620062988 current average acc 0.0%
[2022-11-29 15:40:10 Info] Epoch 1, train set, Iter 4000 current average loss 1.0199906148986466 current average acc 0.0%
[2022-11-29 15:40:12 Info] Epoch 1, train set, Iter 4100 current average loss 1.0123940852126547 current average acc 0.0%
[2022-11-29 15:40:15 Info] Epoch 1, train set, Iter 4200 current average loss 1.0006200407790589 current average acc 0.0%
[2022-11-29 15:40:17 Info] Epoch 1, train set, Iter 4300 current average loss 0.9917831912452005 current average acc 0.0%
[2022-11-29 15:40:20 Info] Epoch 1, train set, Iter 4400 current average loss 0.9832884790539527 current average acc 0.0%
[2022-11-29 15:40:23 Info] Epoch 1, train set, Iter 4500 current average loss 0.9745841234498478 current average acc 0.0%
[2022-11-29 15:40:25 Info] Epoch 1, train set, Iter 4600 current average loss 0.9674989377327119 current average acc 0.0%
[2022-11-29 15:40:28 Info] Epoch 1, train set, Iter 4700 current average loss 0.9596962406190185 current average acc 0.0%
[2022-11-29 15:40:31 Info] Epoch 1, train set, Iter 4800 current average loss 0.9512634118664934 current average acc 0.0%
[2022-11-29 15:40:34 Info] Epoch 1, train set, Iter 4900 current average loss 0.9432079314421544 current average acc 0.0%
[2022-11-29 15:40:37 Info] Epoch 1, train set, Iter 5000 current average loss 0.9342642686556091 current average acc 0.0%
[2022-11-29 15:40:40 Info] Epoch 1, train set, Iter 5100 current average loss 0.9279981768601884 current average acc 0.0%
[2022-11-29 15:40:42 Info] Epoch 1, train set, Iter 5200 current average loss 0.9200287732375918 current average acc 0.0%
[2022-11-29 15:40:45 Info] Epoch 1, train set, Iter 5300 current average loss 0.914900682326411 current average acc 0.0%
[2022-11-29 15:40:48 Info] Epoch 1, train set, Iter 5400 current average loss 0.9092804505401683 current average acc 0.0%
[2022-11-29 15:40:51 Info] Epoch 1, train set, Iter 5500 current average loss 0.9029135599161252 current average acc 0.0%
[2022-11-29 15:40:53 Info] Epoch 1, train set, Iter 5600 current average loss 0.8960861314420078 current average acc 0.0%
[2022-11-29 15:40:56 Info] Epoch 1, train set, Iter 5700 current average loss 0.8909742033751351 current average acc 0.0%
[2022-11-29 15:40:59 Info] Epoch 1, train set, Iter 5800 current average loss 0.8851354885615448 current average acc 0.0%
[2022-11-29 15:41:01 Info] Epoch 1, train set, Iter 5900 current average loss 0.879072144617229 current average acc 0.0%
[2022-11-29 15:41:04 Info] Epoch 1, train set, Iter 6000 current average loss 0.8732349600797279 current average acc 0.0%
[2022-11-29 15:41:07 Info] Epoch 1, train set, Iter 6100 current average loss 0.8661036759659825 current average acc 0.0%
[2022-11-29 15:41:09 Info] Epoch 1, train set, Iter 6200 current average loss 0.8622578535890071 current average acc 0.0%
[2022-11-29 15:41:12 Info] Epoch 1, train set, Iter 6300 current average loss 0.8572188488181784 current average acc 0.0%
[2022-11-29 15:41:15 Info] Epoch 1, train set, Iter 6400 current average loss 0.852935215071554 current average acc 0.0%
[2022-11-29 15:41:17 Info] Epoch 1, train set, Iter 6500 current average loss 0.8488765768655391 current average acc 0.0%
[2022-11-29 15:41:20 Info] Epoch 1, train set, Iter 6600 current average loss 0.8424831731123374 current average acc 0.0%
[2022-11-29 15:41:23 Info] Epoch 1, train set, Iter 6700 current average loss 0.8403262428505089 current average acc 0.0%
